"variable" "mean" "activity" "subject"
"tBodyAccJerkMag_std" -0.664241760370253 NA 11
"tBodyGyroMag_mean" -0.628367851066456 NA 11
"tBodyGyroMag_std" -0.696771378957911 NA 11
"tBodyGyroJerkMag_mean" -0.826829028481013 NA 11
"tBodyGyroJerkMag_std" -0.866905012626582 NA 11
"fBodyAcc_mean_X" -0.619524028324684 NA 11
"fBodyAcc_mean_Y" -0.531455265662532 NA 11
"fBodyAcc_mean_Z" -0.750026145791139 NA 11
"fBodyAcc_std_X" -0.579491754749367 NA 11
"fBodyAcc_std_Y" -0.502570240243354 NA 11
"fBodyAcc_std_Z" -0.652095671108544 NA 11
"fBodyAcc_meanFreq_X" -0.224360420717722 NA 11
"fBodyAcc_meanFreq_Y" 0.0318551463759494 NA 11
"fBodyAcc_meanFreq_Z" 0.0502783009075316 NA 11
"fBodyAccJerk_mean_X" -0.676672987166456 NA 11
"fBodyAccJerk_mean_Y" -0.632374688606013 NA 11
"fBodyAccJerk_mean_Z" -0.825559590221519 NA 11
"fBodyAccJerk_std_X" -0.672195644346519 NA 11
"fBodyAccJerk_std_Y" -0.609444998247785 NA 11
"fBodyAccJerk_std_Z" -0.858259630601266 NA 11
"fBodyAccJerk_meanFreq_X" -0.0874254925382278 NA 11
"fBodyAccJerk_meanFreq_Y" -0.242572597206013 NA 11
"fBodyAccJerk_meanFreq_Z" -0.0992296316156962 NA 11
"fBodyGyro_mean_X" -0.709949332117089 NA 11
"fBodyGyro_mean_Y" -0.776852868955696 NA 11
"fBodyGyro_mean_Z" -0.708842979272152 NA 11
"fBodyGyro_std_X" -0.751758277167721 NA 11
"fBodyGyro_std_Y" -0.670892713066772 NA 11
"fBodyGyro_std_Z" -0.75596062835443 NA 11
"fBodyGyro_meanFreq_X" -0.111874925112848 NA 11
"fBodyGyro_meanFreq_Y" -0.181778028186076 NA 11
"fBodyGyro_meanFreq_Z" -0.0810951668035443 NA 11
"fBodyAccMag_mean" -0.611528074359177 NA 11
"fBodyAccMag_std" -0.674470159009494 NA 11
"fBodyAccMag_meanFreq" 0.12725035020425 NA 11
"fBodyAccJerkMag_mean" -0.656133473274684 NA 11
"fBodyAccJerkMag_std" -0.676925075857595 NA 11
"fBodyAccJerkMag_meanFreq" 0.158363551858133 NA 11
"fBodyGyroMag_mean" -0.757585939588608 NA 11
"fBodyGyroMag_std" -0.711267219682278 NA 11
"fBodyGyroMag_meanFreq" -0.10978179348269 NA 11
"fBodyGyroJerkMag_mean" -0.864827011392405 NA 11
"fBodyGyroJerkMag_std" -0.879254016740506 NA 11
"fBodyGyroJerkMag_meanFreq" 0.11789211326962 NA 11
"tBodyAcc_mean_X" 0.27360872421875 NA 12
"tBodyAcc_mean_Y" -0.018337204411489 NA 12
"tBodyAcc_mean_Z" -0.106649116775 NA 12
"tBodyAcc_std_X" -0.583962207065 NA 12
"tBodyAcc_std_Y" -0.522040023435 NA 12
"tBodyAcc_std_Z" -0.699293531365625 NA 12
"tGravityAcc_mean_X" 0.69922245131875 NA 12
"tGravityAcc_mean_Y" 0.029976775735 NA 12
"tGravityAcc_mean_Z" 0.0330295544910625 NA 12
"tGravityAcc_std_X" -0.96738343446875 NA 12
"tGravityAcc_std_Y" -0.9605729084375 NA 12
"tGravityAcc_std_Z" -0.9468085636875 NA 12
"tBodyAccJerk_mean_X" 0.070430311315625 NA 12
"tBodyAccJerk_mean_Y" 0.0053115377979375 NA 12
"tBodyAccJerk_mean_Z" 0.0003081123684 NA 12
"tBodyAccJerk_std_X" -0.582418267596875 NA 12
"tBodyAccJerk_std_Y" -0.571359817082031 NA 12
"tBodyAccJerk_std_Z" -0.79262193625 NA 12
"tBodyGyro_mean_X" -0.0628663472537188 NA 12
"tBodyGyro_mean_Y" -0.0592027333975 NA 12
"tBodyGyro_mean_Z" 0.0960742146838125 NA 12
"tBodyGyro_std_X" -0.727881704983125 NA 12
"tBodyGyro_std_Y" -0.73506282621875 NA 12
"tBodyGyro_std_Z" -0.671057678528125 NA 12
"tBodyGyroJerk_mean_X" -0.0731134377315625 NA 12
"tBodyGyroJerk_mean_Y" -0.043678823491875 NA 12
"tBodyGyroJerk_mean_Z" -0.0574585039485312 NA 12
"tBodyGyroJerk_std_X" -0.709726149496875 NA 12
"tBodyGyroJerk_std_Y" -0.8112325993125 NA 12
"tBodyGyroJerk_std_Z" -0.749351860259375 NA 12
"tBodyAccMag_mean" -0.559586545675313 NA 12
"tBodyAccMag_std" -0.5743864944925 NA 12
"tGravityAccMag_mean" -0.559586545675313 NA 12
"tGravityAccMag_std" -0.5743864944925 NA 12
"tBodyAccJerkMag_mean" -0.6300504918575 NA 12
"tBodyAccJerkMag_std" -0.566365683597188 NA 12
"tBodyGyroMag_mean" -0.63166805889875 NA 12
"tBodyGyroMag_std" -0.68485805678325 NA 12
"tBodyGyroJerkMag_mean" -0.77729447821875 NA 12
"tBodyGyroJerkMag_std" -0.7863865328125 NA 12
"fBodyAcc_mean_X" -0.578920210879375 NA 12
"fBodyAcc_mean_Y" -0.523287078731563 NA 12
"fBodyAcc_mean_Z" -0.7266403145 NA 12
"fBodyAcc_std_X" -0.586922577889687 NA 12
"fBodyAcc_std_Y" -0.553076639139062 NA 12
"fBodyAcc_std_Z" -0.709983235125 NA 12
"fBodyAcc_meanFreq_X" -0.183738216351156 NA 12
"fBodyAcc_meanFreq_Y" 0.0444598424159375 NA 12
"fBodyAcc_meanFreq_Z" 0.0689109866546875 NA 12
"fBodyAccJerk_mean_X" -0.599109317756219 NA 12
"fBodyAccJerk_mean_Y" -0.591296422972219 NA 12
"fBodyAccJerk_mean_Z" -0.7754265825625 NA 12
"fBodyAccJerk_std_X" -0.602960063359688 NA 12
"fBodyAccJerk_std_Y" -0.579168053712969 NA 12
"fBodyAccJerk_std_Z" -0.80858300040625 NA 12
"fBodyAccJerk_meanFreq_X" -0.046619864264875 NA 12
"fBodyAccJerk_meanFreq_Y" -0.204694170128437 NA 12
"fBodyAccJerk_meanFreq_Z" -0.097564019993875 NA 12
"fBodyGyro_mean_X" -0.661246826087188 NA 12
"fBodyGyro_mean_Y" -0.74479814778125 NA 12
"fBodyGyro_mean_Z" -0.657369914584375 NA 12
"fBodyGyro_std_X" -0.750393858303125 NA 12
"fBodyGyro_std_Y" -0.7334567315 NA 12
"fBodyGyro_std_Z" -0.70823315425 NA 12
"fBodyGyro_meanFreq_X" -0.084349829508125 NA 12
"fBodyGyro_meanFreq_Y" -0.107309871566031 NA 12
"fBodyGyro_meanFreq_Z" -0.064849391596875 NA 12
"fBodyAccMag_mean" -0.55928367746625 NA 12
"fBodyAccMag_std" -0.65053328158 NA 12
"fBodyAccMag_meanFreq" 0.0755926577467031 NA 12
"fBodyAccJerkMag_mean" -0.564239194378438 NA 12
"fBodyAccJerkMag_std" -0.571614888155312 NA 12
"fBodyAccJerkMag_meanFreq" 0.126323612300937 NA 12
"fBodyGyroMag_mean" -0.717311676745625 NA 12
"fBodyGyroMag_std" -0.719438065809375 NA 12
"fBodyGyroMag_meanFreq" -0.0455357170932187 NA 12
"fBodyGyroJerkMag_mean" -0.78990285099375 NA 12
"fBodyGyroJerkMag_std" -0.7973614576875 NA 12
"fBodyGyroJerkMag_meanFreq" 0.0705873609285625 NA 12
"tBodyAcc_mean_X" 0.275895876198777 NA 13
"tBodyAcc_mean_Y" -0.0176504796070948 NA 13
"tBodyAcc_mean_Z" -0.109135285550765 NA 13
"tBodyAcc_std_X" -0.624844460199083 NA 13
"tBodyAcc_std_Y" -0.448816097853364 NA 13
"tBodyAcc_std_Z" -0.587230562129052 NA 13
"tGravityAcc_mean_X" 0.709996516908257 NA 13
"tGravityAcc_mean_Y" -0.0420858101162079 NA 13
"tGravityAcc_mean_Z" 0.0443010536786239 NA 13
"tGravityAcc_std_X" -0.967268063455658 NA 13
"tGravityAcc_std_Y" -0.953540716850153 NA 13
"tGravityAcc_std_Z" -0.938727880275229 NA 13
"tBodyAccJerk_mean_X" 0.0794393034550306 NA 13
"tBodyAccJerk_mean_Y" 0.00387961953328135 NA 13
"tBodyAccJerk_mean_Z" -0.0123485923641621 NA 13
"tBodyAccJerk_std_X" -0.638889532599083 NA 13
"tBodyAccJerk_std_Y" -0.569700547488012 NA 13
"tBodyAccJerk_std_Z" -0.728452966311927 NA 13
"tBodyGyro_mean_X" -0.0562470618980061 NA 13
"tBodyGyro_mean_Y" -0.0616613787494801 NA 13
"tBodyGyro_mean_Z" 0.098866059686422 NA 13
"tBodyGyro_std_X" -0.715109859672783 NA 13
"tBodyGyro_std_Y" -0.645728612088685 NA 13
"tBodyGyro_std_Z" -0.643337285033639 NA 13
"tBodyGyroJerk_mean_X" -0.0881182379434251 NA 13
"tBodyGyroJerk_mean_Y" -0.0440836605146789 NA 13
"tBodyGyroJerk_mean_Z" -0.0582718748712538 NA 13
"tBodyGyroJerk_std_X" -0.715772980189602 NA 13
"tBodyGyroJerk_std_Y" -0.718988591831804 NA 13
"tBodyGyroJerk_std_Z" -0.712716428498471 NA 13
"tBodyAccMag_mean" -0.539871637249541 NA 13
"tBodyAccMag_std" -0.597230982062691 NA 13
"tGravityAccMag_mean" -0.539871637249541 NA 13
"tGravityAccMag_std" -0.597230982062691 NA 13
"tBodyAccJerkMag_mean" -0.625466938809174 NA 13
"tBodyAccJerkMag_std" -0.610248540269939 NA 13
"tBodyGyroMag_mean" -0.581215403184709 NA 13
"tBodyGyroMag_std" -0.636364939544342 NA 13
"tBodyGyroJerkMag_mean" -0.712745036012232 NA 13
"tBodyGyroJerkMag_std" -0.712056186747706 NA 13
"fBodyAcc_mean_X" -0.638817912651682 NA 13
"fBodyAcc_mean_Y" -0.493467193137125 NA 13
"fBodyAcc_mean_Z" -0.629736258731804 NA 13
"fBodyAcc_std_X" -0.620602036452599 NA 13
"fBodyAcc_std_Y" -0.462584458627829 NA 13
"fBodyAcc_std_Z" -0.599036895271407 NA 13
"fBodyAcc_meanFreq_X" -0.222056646711315 NA 13
"fBodyAcc_meanFreq_Y" -0.0348311463927523 NA 13
"fBodyAcc_meanFreq_Z" 0.0487260271941896 NA 13
"fBodyAccJerk_mean_X" -0.66008217407156 NA 13
"fBodyAccJerk_mean_Y" -0.603340489937615 NA 13
"fBodyAccJerk_mean_Z" -0.710831730361468 NA 13
"fBodyAccJerk_std_X" -0.649606227431844 NA 13
"fBodyAccJerk_std_Y" -0.562129866937645 NA 13
"fBodyAccJerk_std_Z" -0.744823539571865 NA 13
"fBodyAccJerk_meanFreq_X" -0.0241961823456881 NA 13
"fBodyAccJerk_meanFreq_Y" -0.238328546685321 NA 13
"fBodyAccJerk_meanFreq_Z" -0.120605488176024 NA 13
"fBodyGyro_mean_X" -0.65864242140581 NA 13
"fBodyGyro_mean_Y" -0.647152817899388 NA 13
"fBodyGyro_mean_Z" -0.620471226529052 NA 13
"fBodyGyro_std_X" -0.734657989051988 NA 13
"fBodyGyro_std_Y" -0.650623558847401 NA 13
"fBodyGyro_std_Z" -0.685774481529052 NA 13
"fBodyGyro_meanFreq_X" -0.112645469406422 NA 13
"fBodyGyro_meanFreq_Y" -0.0806130190608563 NA 13
"fBodyGyro_meanFreq_Z" -0.00505036969339144 NA 13
"fBodyAccMag_mean" -0.589928108599083 NA 13
"fBodyAccMag_std" -0.665344858593272 NA 13
"fBodyAccMag_meanFreq" 0.0849475684648318 NA 13
"fBodyAccJerkMag_mean" -0.607295296423853 NA 13
"fBodyAccJerkMag_std" -0.617075473106453 NA 13
"fBodyAccJerkMag_meanFreq" 0.182861249947095 NA 13
"fBodyGyroMag_mean" -0.652225306544343 NA 13
"fBodyGyroMag_std" -0.691915161336391 NA 13
"fBodyGyroMag_meanFreq" 0.0625891805875841 NA 13
"fBodyGyroJerkMag_mean" -0.712054366504281 NA 13
"fBodyGyroJerkMag_std" -0.733183567759939 NA 13
"fBodyGyroJerkMag_meanFreq" 0.157417463421743 NA 13
"tBodyAcc_mean_X" 0.270184596009288 NA 14
"tBodyAcc_mean_Y" -0.0162548178510526 NA 14
"tBodyAcc_mean_Z" -0.100985935692074 NA 14
"tBodyAcc_std_X" -0.611671118216099 NA 14
"tBodyAcc_std_Y" -0.374730765205077 NA 14
"tBodyAcc_std_Z" -0.29354271467452 NA 14
"tGravityAcc_mean_X" 0.672081224882353 NA 14
"tGravityAcc_mean_Y" -0.111701388781115 NA 14
"tGravityAcc_mean_Z" -0.161179728291022 NA 14
"tGravityAcc_std_X" -0.941245714736842 NA 14
"tGravityAcc_std_Y" -0.942377305312693 NA 14
"tGravityAcc_std_Z" -0.915927846160991 NA 14
"tBodyAccJerk_mean_X" 0.0741757467665015 NA 14
"tBodyAccJerk_mean_Y" 0.00443682723817957 NA 14
"tBodyAccJerk_mean_Z" -0.00253044692473994 NA 14
"tBodyAccJerk_std_X" -0.641964198633003 NA 14
"tBodyAccJerk_std_Y" -0.586459622773684 NA 14
"tBodyAccJerk_std_Z" -0.656855586102105 NA 14
"tBodyGyro_mean_X" 0.000253671358297214 NA 14
"tBodyGyro_mean_Y" -0.0954921154823529 NA 14
"tBodyGyro_mean_Z" 0.0606712446996904 NA 14
"tBodyGyro_std_X" -0.728661379340557 NA 14
"tBodyGyro_std_Y" -0.398959362766099 NA 14
"tBodyGyro_std_Z" -0.364478192502167 NA 14
"tBodyGyroJerk_mean_X" -0.107556127062003 NA 14
"tBodyGyroJerk_mean_Y" -0.0433200489340217 NA 14
"tBodyGyroJerk_mean_Z" -0.0450693836894427 NA 14
"tBodyGyroJerk_std_X" -0.7862917325387 NA 14
"tBodyGyroJerk_std_Y" -0.6979155314613 NA 14
"tBodyGyroJerk_std_Z" -0.638299064788854 NA 14
"tBodyAccMag_mean" -0.453262620331889 NA 14
"tBodyAccMag_std" -0.474058613408978 NA 14
"tGravityAccMag_mean" -0.453262620331889 NA 14
"tGravityAccMag_std" -0.474058613408978 NA 14
"tBodyAccJerkMag_mean" -0.608973420309907 NA 14
"tBodyAccJerkMag_std" -0.605144269857245 NA 14
"tBodyGyroMag_mean" -0.416459776709257 NA 14
"tBodyGyroMag_std" -0.471486714606811 NA 14
"tBodyGyroJerkMag_mean" -0.700520939854799 NA 14
"tBodyGyroJerkMag_std" -0.727023009383901 NA 14
"fBodyAcc_mean_X" -0.619513271851703 NA 14
"fBodyAcc_mean_Y" -0.455237617000929 NA 14
"fBodyAcc_mean_Z" -0.440650672343653 NA 14
"fBodyAcc_std_X" -0.609406374110062 NA 14
"fBodyAcc_std_Y" -0.376829989404644 NA 14
"fBodyAcc_std_Z" -0.275013722171486 NA 14
"fBodyAcc_meanFreq_X" -0.319171141631269 NA 14
"fBodyAcc_meanFreq_Y" -0.15308350824613 NA 14
"fBodyAcc_meanFreq_Z" -0.107844299474303 NA 14
"fBodyAccJerk_mean_X" -0.654385009392879 NA 14
"fBodyAccJerk_mean_Y" -0.598699531399381 NA 14
"fBodyAccJerk_mean_Z" -0.618712162187307 NA 14
"fBodyAccJerk_std_X" -0.661460356953251 NA 14
"fBodyAccJerk_std_Y" -0.60215894382322 NA 14
"fBodyAccJerk_std_Z" -0.694424996467802 NA 14
"fBodyAccJerk_meanFreq_X" -0.148657336754489 NA 14
"fBodyAccJerk_meanFreq_Y" -0.305355379229102 NA 14
"fBodyAccJerk_meanFreq_Z" -0.239200679844272 NA 14
"fBodyGyro_mean_X" -0.699166400749226 NA 14
"fBodyGyro_mean_Y" -0.50463317018839 NA 14
"fBodyGyro_mean_Z" -0.42391821438452 NA 14
"fBodyGyro_std_X" -0.740052209854489 NA 14
"fBodyGyro_std_Y" -0.348864187370186 NA 14
"fBodyGyro_std_Z" -0.407672097170898 NA 14
"fBodyGyro_meanFreq_X" -0.241341060754489 NA 14
"fBodyGyro_meanFreq_Y" -0.345434763249536 NA 14
"fBodyGyro_meanFreq_Z" -0.212818474897214 NA 14
"fBodyAccMag_mean" -0.490874179820433 NA 14
"fBodyAccMag_std" -0.548269930770588 NA 14
"fBodyAccMag_meanFreq" -0.0600681274123529 NA 14
"fBodyAccJerkMag_mean" -0.596896308848452 NA 14
"fBodyAccJerkMag_std" -0.619215144539319 NA 14
"fBodyAccJerkMag_meanFreq" 0.137239545472136 NA 14
"fBodyGyroMag_mean" -0.543030528985449 NA 14
"fBodyGyroMag_std" -0.516930495917399 NA 14
"fBodyGyroMag_meanFreq" -0.138544755393189 NA 14
"fBodyGyroJerkMag_mean" -0.717590101802972 NA 14
"fBodyGyroJerkMag_std" -0.760560087962848 NA 14
"fBodyGyroJerkMag_meanFreq" 0.0907579516695975 NA 14
"tBodyAcc_mean_X" 0.27821340725 NA 15
"tBodyAcc_mean_Y" -0.016464484771311 NA 15
"tBodyAcc_mean_Z" -0.112563587594512 NA 15
"tBodyAcc_std_X" -0.556541173089329 NA 15
"tBodyAcc_std_Y" -0.481679537956006 NA 15
"tBodyAcc_std_Z" -0.705706623868902 NA 15
"tGravityAcc_mean_X" 0.688872511512195 NA 15
"tGravityAcc_mean_Y" 0.102660491875 NA 15
"tGravityAcc_mean_Z" 0.0372897701757012 NA 15
"tGravityAcc_std_X" -0.968733398628049 NA 15
"tGravityAcc_std_Y" -0.956369493993902 NA 15
"tGravityAcc_std_Z" -0.947240058048781 NA 15
"tBodyAccJerk_mean_X" 0.0776897411304878 NA 15
"tBodyAccJerk_mean_Y" 0.00489392052706402 NA 15
"tBodyAccJerk_mean_Z" -0.00440993190077744 NA 15
"tBodyAccJerk_std_X" -0.624055782158537 NA 15
"tBodyAccJerk_std_Y" -0.594312678045091 NA 15
"tBodyAccJerk_std_Z" -0.825820881576219 NA 15
"tBodyGyro_mean_X" -0.0281278780610671 NA 15
"tBodyGyro_mean_Y" -0.075878845519878 NA 15
"tBodyGyro_mean_Z" 0.0906658516 NA 15
"tBodyGyro_std_X" -0.696859473045732 NA 15
"tBodyGyro_std_Y" -0.708779069191463 NA 15
"tBodyGyro_std_Z" -0.721826987530488 NA 15
"tBodyGyroJerk_mean_X" -0.0960910108539634 NA 15
"tBodyGyroJerk_mean_Y" -0.0441270690182012 NA 15
"tBodyGyroJerk_mean_Z" -0.0555645456881098 NA 15
"tBodyGyroJerk_std_X" -0.731382711036585 NA 15
"tBodyGyroJerk_std_Y" -0.853956592073171 NA 15
"tBodyGyroJerk_std_Z" -0.795626198384146 NA 15
"tBodyAccMag_mean" -0.527285352000488 NA 15
"tBodyAccMag_std" -0.557147874176037 NA 15
"tGravityAccMag_mean" -0.527285352000488 NA 15
"tGravityAccMag_std" -0.557147874176037 NA 15
"tBodyAccJerkMag_mean" -0.654799694757531 NA 15
"tBodyAccJerkMag_std" -0.625660376546646 NA 15
"tBodyGyroMag_mean" -0.617721779796037 NA 15
"tBodyGyroMag_std" -0.675336960047866 NA 15
"tBodyGyroJerkMag_mean" -0.805282669512195 NA 15
"tBodyGyroJerkMag_std" -0.837120078079268 NA 15
"fBodyAcc_mean_X" -0.583772317445122 NA 15
"fBodyAcc_mean_Y" -0.507735205778384 NA 15
"fBodyAcc_mean_Z" -0.741745724698171 NA 15
"fBodyAcc_std_X" -0.547150855443902 NA 15
"fBodyAcc_std_Y" -0.501568435233384 NA 15
"fBodyAcc_std_Z" -0.711431340356707 NA 15
"fBodyAcc_meanFreq_X" -0.218637119967988 NA 15
"fBodyAcc_meanFreq_Y" 0.0505085375937378 NA 15
"fBodyAcc_meanFreq_Z" 0.0424519595017988 NA 15
"fBodyAccJerk_mean_X" -0.643469519361585 NA 15
"fBodyAccJerk_mean_Y" -0.609408057377744 NA 15
"fBodyAccJerk_mean_Z" -0.805543465588415 NA 15
"fBodyAccJerk_std_X" -0.637655155092835 NA 15
"fBodyAccJerk_std_Y" -0.605854882622652 NA 15
"fBodyAccJerk_std_Z" -0.845111060762195 NA 15
"fBodyAccJerk_meanFreq_X" -0.0490273566650701 NA 15
"fBodyAccJerk_meanFreq_Y" -0.197408729697561 NA 15
"fBodyAccJerk_meanFreq_Z" -0.0737834470521341 NA 15
"fBodyGyro_mean_X" -0.664354428856402 NA 15
"fBodyGyro_mean_Y" -0.760711411006098 NA 15
"fBodyGyro_mean_Z" -0.711194539920732 NA 15
"fBodyGyro_std_X" -0.709336168176829 NA 15
"fBodyGyro_std_Y" -0.684504735744512 NA 15
"fBodyGyro_std_Z" -0.751696527195122 NA 15
"fBodyGyro_meanFreq_X" -0.143256673841646 NA 15
"fBodyGyro_meanFreq_Y" -0.222137469043902 NA 15
"fBodyGyro_meanFreq_Z" -0.0579760577340244 NA 15
"fBodyAccMag_mean" -0.562948391223628 NA 15
"fBodyAccMag_std" -0.623655618198171 NA 15
"fBodyAccMag_meanFreq" 0.0614279187379573 NA 15
"fBodyAccJerkMag_mean" -0.614817605125915 NA 15
"fBodyAccJerkMag_std" -0.643101167069512 NA 15
"fBodyAccJerkMag_meanFreq" 0.1584042182 NA 15
"fBodyGyroMag_mean" -0.732394493841463 NA 15
"fBodyGyroMag_std" -0.695346839682927 NA 15
"fBodyGyroMag_meanFreq" -0.149680864646374 NA 15
"fBodyGyroJerkMag_mean" -0.83680189402439 NA 15
"fBodyGyroJerkMag_std" -0.849634463841463 NA 15
"fBodyGyroJerkMag_meanFreq" 0.0955564233589329 NA 15
"tBodyAcc_mean_X" 0.277887440374317 NA 16
"tBodyAcc_mean_Y" -0.0158567888309016 NA 16
"tBodyAcc_mean_Z" -0.107263924445355 NA 16
"tBodyAcc_std_X" -0.668161498298634 NA 16
"tBodyAcc_std_Y" -0.649947067892896 NA 16
"tBodyAcc_std_Z" -0.603819902386066 NA 16
"tGravityAcc_mean_X" 0.700906130308743 NA 16
"tGravityAcc_mean_Y" -0.0605235993797814 NA 16
"tGravityAcc_mean_Z" 0.0402075536234973 NA 16
"tGravityAcc_std_X" -0.971156432131148 NA 16
"tGravityAcc_std_Y" -0.964727519945355 NA 16
"tGravityAcc_std_Z" -0.945294028639344 NA 16
"tBodyAccJerk_mean_X" 0.0775488885374317 NA 16
"tBodyAccJerk_mean_Y" 0.00884018328270219 NA 16
"tBodyAccJerk_mean_Z" -0.00143730005564208 NA 16
"tBodyAccJerk_std_X" -0.72786174352459 NA 16
"tBodyAccJerk_std_Y" -0.735080198043716 NA 16
"tBodyAccJerk_std_Z" -0.767873049380055 NA 16
"tBodyGyro_mean_X" -0.0122341446725137 NA 16
"tBodyGyro_mean_Y" -0.0724444803980874 NA 16
"tBodyGyro_mean_Z" 0.0730144651530055 NA 16
"tBodyGyro_std_X" -0.799534450491803 NA 16
"tBodyGyro_std_Y" -0.810124133715847 NA 16
"tBodyGyro_std_Z" -0.737629967961749 NA 16
"tBodyGyroJerk_mean_X" -0.107361614801257 NA 16
"tBodyGyroJerk_mean_Y" -0.0416615668939617 NA 16
"tBodyGyroJerk_mean_Z" -0.0539470410873497 NA 16
"tBodyGyroJerk_std_X" -0.858298719153005 NA 16
"tBodyGyroJerk_std_Y" -0.86957312057377 NA 16
"tBodyGyroJerk_std_Z" -0.837039926065574 NA 16
"tBodyAccMag_mean" -0.616131116889044 NA 16
"tBodyAccMag_std" -0.661719690491803 NA 16
"tGravityAccMag_mean" -0.616131116889044 NA 16
"tGravityAccMag_std" -0.661719690491803 NA 16
"tBodyAccJerkMag_mean" -0.725246870486339 NA 16
"tBodyAccJerkMag_std" -0.719647028238525 NA 16
"tBodyGyroMag_mean" -0.718168775628415 NA 16
"tBodyGyroMag_std" -0.78482286579235 NA 16
"tBodyGyroJerkMag_mean" -0.860446372459016 NA 16
"tBodyGyroJerkMag_std" -0.87480016568306 NA 16
"fBodyAcc_mean_X" -0.700885147341803 NA 16
"fBodyAcc_mean_Y" -0.671572147098798 NA 16
"fBodyAcc_mean_Z" -0.660989948160437 NA 16
"fBodyAcc_std_X" -0.656969045058415 NA 16
"fBodyAcc_std_Y" -0.661844530506831 NA 16
"fBodyAcc_std_Z" -0.605646725307104 NA 16
"fBodyAcc_meanFreq_X" -0.238570460241803 NA 16
"fBodyAcc_meanFreq_Y" -0.0276434719766667 NA 16
"fBodyAcc_meanFreq_Z" 0.0278234635724863 NA 16
"fBodyAccJerk_mean_X" -0.744662041612022 NA 16
"fBodyAccJerk_mean_Y" -0.748627001551913 NA 16
"fBodyAccJerk_mean_Z" -0.752302172079235 NA 16
"fBodyAccJerk_std_X" -0.73477673661306 NA 16
"fBodyAccJerk_std_Y" -0.738434398105465 NA 16
"fBodyAccJerk_std_Z" -0.782089515344262 NA 16
"fBodyAccJerk_meanFreq_X" -0.0318889109278689 NA 16
"fBodyAccJerk_meanFreq_Y" -0.194511969031749 NA 16
"fBodyAccJerk_meanFreq_Z" -0.170592442202459 NA 16
"fBodyGyro_mean_X" -0.789780147036612 NA 16
"fBodyGyro_mean_Y" -0.815962130027322 NA 16
"fBodyGyro_mean_Z" -0.756286641721311 NA 16
"fBodyGyro_std_X" -0.804991831502732 NA 16
"fBodyGyro_std_Y" -0.809421448142077 NA 16
"fBodyGyro_std_Z" -0.756993640724044 NA 16
"fBodyGyro_meanFreq_X" -0.137899091231284 NA 16
"fBodyGyro_meanFreq_Y" -0.158018408842896 NA 16
"fBodyGyro_meanFreq_Z" -0.0538946293731967 NA 16
"fBodyAccMag_mean" -0.666962508246721 NA 16
"fBodyAccMag_std" -0.712680990765301 NA 16
"fBodyAccMag_meanFreq" 0.0558668214710383 NA 16
"fBodyAccJerkMag_mean" -0.713167613706148 NA 16
"fBodyAccJerkMag_std" -0.729869398769672 NA 16
"fBodyAccJerkMag_meanFreq" 0.221683632275519 NA 16
"fBodyGyroMag_mean" -0.81712881920765 NA 16
"fBodyGyroMag_std" -0.802078223409836 NA 16
"fBodyGyroMag_meanFreq" -0.0501221341519126 NA 16
"fBodyGyroJerkMag_mean" -0.87277228273224 NA 16
"fBodyGyroJerkMag_std" -0.886533212213115 NA 16
"fBodyGyroJerkMag_meanFreq" 0.153211239562049 NA 16
"tBodyAcc_mean_X" 0.274029548065217 NA 17
"tBodyAcc_mean_Y" -0.0175416045074728 NA 17
"tBodyAcc_mean_Z" -0.109199853130082 NA 17
"tBodyAcc_std_X" -0.608455243870734 NA 17
"tBodyAcc_std_Y" -0.567005319464348 NA 17
"tBodyAcc_std_Z" -0.660582755619022 NA 17
"tGravityAcc_mean_X" 0.69893741138587 NA 17
"tGravityAcc_mean_Y" -0.013734698125 NA 17
"tGravityAcc_mean_Z" -0.0177042428953804 NA 17
"tGravityAcc_std_X" -0.971771652907609 NA 17
"tGravityAcc_std_Y" -0.958810046467391 NA 17
"tGravityAcc_std_Z" -0.949039213831522 NA 17
"tBodyAccJerk_mean_X" 0.0814060565059783 NA 17
"tBodyAccJerk_mean_Y" 0.00848949673339674 NA 17
"tBodyAccJerk_mean_Z" 0.00270288011005435 NA 17
"tBodyAccJerk_std_X" -0.682603096154891 NA 17
"tBodyAccJerk_std_Y" -0.668693821044565 NA 17
"tBodyAccJerk_std_Z" -0.813339560652174 NA 17
"tBodyGyro_mean_X" -0.0146686177049565 NA 17
"tBodyGyro_mean_Y" -0.082710926198038 NA 17
"tBodyGyro_mean_Z" 0.077025064375462 NA 17
"tBodyGyro_std_X" -0.759011119945652 NA 17
"tBodyGyro_std_Y" -0.764867040625 NA 17
"tBodyGyro_std_Z" -0.720741038680163 NA 17
"tBodyGyroJerk_mean_X" -0.107854170946467 NA 17
"tBodyGyroJerk_mean_Y" -0.039171944702962 NA 17
"tBodyGyroJerk_mean_Z" -0.0508496510874185 NA 17
"tBodyGyroJerk_std_X" -0.788387981630435 NA 17
"tBodyGyroJerk_std_Y" -0.825988662771739 NA 17
"tBodyGyroJerk_std_Z" -0.808251302907609 NA 17
"tBodyAccMag_mean" -0.568367244093859 NA 17
"tBodyAccMag_std" -0.636074477703533 NA 17
"tGravityAccMag_mean" -0.568367244093859 NA 17
"tGravityAccMag_std" -0.636074477703533 NA 17
